user,point_id,satellite,t_start,t_mid,t_end,lat,lon,off_nadir_deg,sub_lat,sub_lon,cover_km,track_dist_km_mid,cap_swath_km,cap_access_km_per_deg,cap_max_off_deg,access_radius_km_used
user2,2025-01-01|0338|-33.09093|150.38426|21,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.09093,150.38426,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.0957|150.39673|17,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.0957,150.39673,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.09657|150.39438|19,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.09657,150.39438,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.09688|150.38788|18,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.09688,150.38788,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.09971|150.39293|16,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.09971,150.39293,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.10657|150.39413|15,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.10657,150.39413,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.10999|150.39478|12,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.10999,150.39478,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.11058|150.39038|13,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.11058,150.39038,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.11411|150.36404|14,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.11411,150.36404,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.11753|150.36469|11,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.11753,150.36469,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.1186|150.3829|5,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.1186,150.3829,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.11918|150.37856|6,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.11918,150.37856,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.11977|150.37418|7,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.11977,150.37418,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
user2,2025-01-01|0338|-33.12036|150.3698|8,SKYSAT-C11,2025-01-01T03:48:00Z,2025-01-01T03:49:30Z,2025-01-01T03:51:00Z,-33.12036,150.3698,12.24,-32.417591,151.803113,40.0,367.09,80.0,30.0,30.0,900.0
