user,point_id,satellites_used,observation_count,avg_observation_gap_h,max_observation_gap_h,observation_times_utc,observation_times_sat_utc
User2,2025-01-01|0338|-32.23718|152.41043|3,FLOCK 4Q-34;Landsat-8;SKYSAT-C11;SKYSAT-C13,9,32.49791666666667,53.333333333333336,2025-01-03 15:46:30Z | 2025-01-05 11:50:30Z | 2025-01-05 21:53:00Z | 2025-01-08 03:13:00Z | 2025-01-09 23:41:30Z | 2025-01-10 23:10:00Z | 2025-01-11 10:45:30Z | 2025-01-12 23:54:30Z | 2025-01-14 11:45:30Z,2025-01-03 15:46:30Z@SKYSAT-C11 | 2025-01-05 11:50:30Z@Landsat-8 | 2025-01-05 21:53:00Z@SKYSAT-C13 | 2025-01-08 03:13:00Z@SKYSAT-C11 | 2025-01-09 23:41:30Z@FLOCK 4Q-34 | 2025-01-10 23:10:00Z@Landsat-8 | 2025-01-11 10:45:30Z@SKYSAT-C13 | 2025-01-12 23:54:30Z@FLOCK 4Q-34 | 2025-01-14 11:45:30Z@Landsat-8
User2,2025-01-01|0338|-32.30804|151.98827|2,,0,,,,
User2,2025-01-01|0338|-32.31136|151.98897|1,SKYSAT-C11,1,,,2025-01-11 16:10:30Z,2025-01-11 16:10:30Z@SKYSAT-C11
User2,2025-01-01|0338|-32.81981|151.10507|31,,0,,,,
User2,2025-01-01|0338|-32.82317|151.10576|30,SKYSAT-C13,1,,,2025-01-06 10:50:00Z,2025-01-06 10:50:00Z@SKYSAT-C13
User2,2025-01-01|0338|-32.82652|151.10646|28,Landsat-8,1,,,2025-01-10 12:09:00Z,2025-01-10 12:09:00Z@Landsat-8
User2,2025-01-01|0338|-32.82711|151.10222|29,,0,,,,
User2,2025-01-01|0338|-32.83047|151.10291|26,Global-18,1,,,2025-01-13 16:37:00Z,2025-01-13 16:37:00Z@Global-18
User2,2025-01-01|0338|-32.83107|151.09868|27,,0,,,,
User2,2025-01-01|0338|-33.08348|150.38736|25,,0,,,,
User2,2025-01-01|0338|-33.08751|150.38361|22,,0,,,,
User2,2025-01-01|0338|-33.08812|150.37914|23,,0,,,,
User2,2025-01-01|0338|-33.08873|150.37466|24,,0,,,,
User2,2025-01-01|0338|-33.08972|150.39313|20,,0,,,,
User2,2025-01-01|0338|-33.09093|150.38426|21,,0,,,,
User2,2025-01-01|0338|-33.0957|150.39673|17,,0,,,,
User2,2025-01-01|0338|-33.09657|150.39438|19,,0,,,,
User2,2025-01-01|0338|-33.09688|150.38788|18,,0,,,,
User2,2025-01-01|0338|-33.09971|150.39293|16,,0,,,,
User2,2025-01-01|0338|-33.10657|150.39413|15,,0,,,,
User2,2025-01-01|0338|-33.10999|150.39478|12,,0,,,,
User2,2025-01-01|0338|-33.11058|150.39038|13,,0,,,,
User2,2025-01-01|0338|-33.11411|150.36404|14,,0,,,,
User2,2025-01-01|0338|-33.11753|150.36469|11,,0,,,,
User2,2025-01-01|0338|-33.1186|150.3829|5,,0,,,,
User2,2025-01-01|0338|-33.11918|150.37856|6,,0,,,,
User2,2025-01-01|0338|-33.11977|150.37418|7,,0,,,,
User2,2025-01-01|0338|-33.12036|150.3698|8,,0,,,,
User2,2025-01-01|0338|-33.12095|150.36534|9,,0,,,,
User2,2025-01-01|0338|-33.12155|150.36087|10,,0,,,,
User2,2025-01-01|0338|-33.12378|150.37042|4,,0,,,,
User2,2025-01-01|0338|-33.18337|149.97404|3,FLOCK 4Q-34;Global-17;Global-19;SKYSAT-C11,5,78.9875,159.05,2025-01-02 13:11:00Z | 2025-01-06 02:14:30Z | 2025-01-12 17:17:30Z | 2025-01-13 13:22:00Z | 2025-01-15 17:08:00Z,2025-01-02 13:11:00Z@FLOCK 4Q-34 | 2025-01-06 02:14:30Z@Global-19 | 2025-01-12 17:17:30Z@Global-17 | 2025-01-13 13:22:00Z@Global-17 | 2025-01-15 17:08:00Z@SKYSAT-C11
User2,2025-01-01|0338|-34.45628|150.87621|2,FLOCK 4Q-34;Global-17;Global-19;Landsat-8;SKYSAT-C11,14,23.963461538461537,56.125,2025-01-02 12:56:30Z | 2025-01-03 05:44:00Z | 2025-01-03 12:44:30Z | 2025-01-04 12:44:30Z | 2025-01-05 13:24:30Z | 2025-01-06 12:33:00Z | 2025-01-07 04:56:00Z | 2025-01-09 13:03:30Z | 2025-01-10 16:42:00Z | 2025-01-11 12:51:30Z | 2025-01-12 17:11:00Z | 2025-01-13 15:01:30Z | 2025-01-14 16:07:00Z | 2025-01-15 12:28:00Z,2025-01-02 12:56:30Z@Landsat-8 | 2025-01-03 05:44:00Z@Global-19 | 2025-01-03 12:44:30Z@FLOCK 4Q-34 | 2025-01-04 12:44:30Z@Landsat-8 | 2025-01-05 13:24:30Z@FLOCK 4Q-34 | 2025-01-06 12:33:00Z@Landsat-8 | 2025-01-07 04:56:00Z@Global-19 | 2025-01-09 13:03:30Z@Landsat-8 | 2025-01-10 16:42:00Z@SKYSAT-C11 | 2025-01-11 12:51:30Z@Landsat-8 | 2025-01-12 17:11:00Z@SKYSAT-C11 | 2025-01-13 15:01:30Z@Global-17 | 2025-01-14 16:07:00Z@SKYSAT-C11 | 2025-01-15 12:28:00Z@Landsat-8
User2,2025-01-01|0338|-34.45909|150.88132|1,FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8,15,24.017261904761906,62.125,2025-01-01 12:13:30Z | 2025-01-03 04:05:00Z | 2025-01-03 12:02:00Z | 2025-01-04 05:07:30Z | 2025-01-04 12:18:00Z | 2025-01-06 12:33:00Z | 2025-01-07 03:17:00Z | 2025-01-07 17:06:00Z | 2025-01-08 04:19:00Z | 2025-01-08 12:21:00Z | 2025-01-10 03:05:30Z | 2025-01-12 17:13:00Z | 2025-01-13 12:57:30Z | 2025-01-14 16:00:00Z | 2025-01-15 12:28:00Z,2025-01-01 12:13:30Z@Landsat-8 | 2025-01-03 04:05:00Z@Global-19 | 2025-01-03 12:02:00Z@Landsat-8 | 2025-01-04 05:07:30Z@Global-19 | 2025-01-04 12:18:00Z@FLOCK 4Q-34 | 2025-01-06 12:33:00Z@Landsat-8 | 2025-01-07 03:17:00Z@Global-19 | 2025-01-07 17:06:00Z@Global-17 | 2025-01-08 04:19:00Z@Global-19 | 2025-01-08 12:21:00Z@Landsat-8 | 2025-01-10 03:05:30Z@Global-19 | 2025-01-12 17:13:00Z@Global-18 | 2025-01-13 12:57:30Z@FLOCK 4Q-34 | 2025-01-14 16:00:00Z@Global-18 | 2025-01-15 12:28:00Z@Landsat-8
User2,2025-01-01|0338|-34.46813|150.89221|0,FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13,22,16.075,25.483333333333334,2025-01-01 10:53:30Z | 2025-01-02 04:41:30Z | 2025-01-02 16:18:00Z | 2025-01-02 21:49:00Z | 2025-01-03 11:10:30Z | 2025-01-04 03:28:30Z | 2025-01-04 10:33:00Z | 2025-01-05 04:30:30Z | 2025-01-06 03:54:00Z | 2025-01-06 12:33:00Z | 2025-01-07 01:38:00Z | 2025-01-07 12:31:30Z | 2025-01-07 18:36:30Z | 2025-01-08 11:06:30Z | 2025-01-09 10:28:30Z | 2025-01-10 01:26:30Z | 2025-01-10 12:44:30Z | 2025-01-11 12:18:00Z | 2025-01-12 11:57:00Z | 2025-01-13 11:01:30Z | 2025-01-14 12:30:30Z | 2025-01-15 12:28:00Z,2025-01-01 10:53:30Z@SKYSAT-C13 | 2025-01-02 04:41:30Z@Global-19 | 2025-01-02 16:18:00Z@SKYSAT-C11 | 2025-01-02 21:49:00Z@Global-17 | 2025-01-03 11:10:30Z@SKYSAT-C13 | 2025-01-04 03:28:30Z@Global-19 | 2025-01-04 10:33:00Z@SKYSAT-C13 | 2025-01-05 04:30:30Z@Global-19 | 2025-01-06 03:54:00Z@Global-19 | 2025-01-06 12:33:00Z@Landsat-8 | 2025-01-07 01:38:00Z@Global-19 | 2025-01-07 12:31:30Z@FLOCK 4Q-34 | 2025-01-07 18:36:30Z@Global-18 | 2025-01-08 11:06:30Z@SKYSAT-C13 | 2025-01-09 10:28:30Z@SKYSAT-C13 | 2025-01-10 01:26:30Z@Global-19 | 2025-01-10 12:44:30Z@FLOCK 4Q-34 | 2025-01-11 12:18:00Z@FLOCK 4Q-34 | 2025-01-12 11:57:00Z@Landsat-8 | 2025-01-13 11:01:30Z@SKYSAT-C13 | 2025-01-14 12:30:30Z@FLOCK 4Q-34 | 2025-01-15 12:28:00Z@Landsat-8
User2,2025-01-01|0338|-34.63651|148.45705|1,FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C13,30,11.79310344827586,20.091666666666665,2025-01-01 05:17:30Z | 2025-01-01 13:37:30Z | 2025-01-01 19:07:30Z | 2025-01-02 06:20:00Z | 2025-01-02 18:30:30Z | 2025-01-03 14:25:00Z | 2025-01-03 19:33:00Z | 2025-01-04 06:45:30Z | 2025-01-04 18:56:00Z | 2025-01-05 06:09:00Z | 2025-01-05 18:19:00Z | 2025-01-06 12:58:00Z | 2025-01-06 19:12:00Z | 2025-01-07 13:15:30Z | 2025-01-07 20:22:30Z | 2025-01-08 13:38:00Z | 2025-01-08 18:07:00Z | 2025-01-09 13:11:30Z | 2025-01-09 19:01:30Z | 2025-01-10 11:23:00Z | 2025-01-10 18:31:30Z | 2025-01-11 14:36:30Z | 2025-01-12 00:12:00Z | 2025-01-12 11:39:30Z | 2025-01-13 01:14:00Z | 2025-01-13 12:40:00Z | 2025-01-13 18:18:00Z | 2025-01-14 14:23:30Z | 2025-01-14 22:20:00Z | 2025-01-15 11:17:30Z,2025-01-01 05:17:30Z@Global-19 | 2025-01-01 13:37:30Z@FLOCK 4Q-34 | 2025-01-01 19:07:30Z@Global-17 | 2025-01-02 06:20:00Z@Global-19 | 2025-01-02 18:30:30Z@Global-17 | 2025-01-03 14:25:00Z@Global-18 | 2025-01-03 19:33:00Z@Global-17 | 2025-01-04 06:45:30Z@Global-19 | 2025-01-04 18:56:00Z@Global-17 | 2025-01-05 06:09:00Z@Global-19 | 2025-01-05 18:19:00Z@Global-17 | 2025-01-06 12:58:00Z@FLOCK 4Q-34 | 2025-01-06 19:12:00Z@Global-18 | 2025-01-07 13:15:30Z@Landsat-8 | 2025-01-07 20:22:30Z@Global-17 | 2025-01-08 13:38:00Z@FLOCK 4Q-34 | 2025-01-08 18:07:00Z@Global-17 | 2025-01-09 13:11:30Z@FLOCK 4Q-34 | 2025-01-09 19:01:30Z@Global-18 | 2025-01-10 11:23:00Z@SKYSAT-C13 | 2025-01-10 18:31:30Z@Global-17 | 2025-01-11 14:36:30Z@Global-17 | 2025-01-12 00:12:00Z@Global-19 | 2025-01-12 11:39:30Z@SKYSAT-C13 | 2025-01-13 01:14:00Z@Global-19 | 2025-01-13 12:40:00Z@Landsat-8 | 2025-01-13 18:18:00Z@Global-17 | 2025-01-14 14:23:30Z@Global-17 | 2025-01-14 22:20:00Z@Global-19 | 2025-01-15 11:17:30Z@SKYSAT-C13
User2,2025-01-01|0338|-34.63677|148.45836|0,Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13,29,12.24404761904762,21.833333333333332,2025-01-01 06:56:30Z | 2025-01-01 20:46:30Z | 2025-01-02 07:59:00Z | 2025-01-02 20:09:30Z | 2025-01-03 07:22:30Z | 2025-01-03 21:00:00Z | 2025-01-04 16:47:30Z | 2025-01-04 20:24:00Z | 2025-01-05 11:27:30Z | 2025-01-05 19:48:00Z | 2025-01-06 16:03:00Z | 2025-01-06 20:59:30Z | 2025-01-07 15:26:00Z | 2025-01-07 18:44:00Z | 2025-01-08 16:28:00Z | 2025-01-08 19:46:00Z | 2025-01-09 15:51:00Z | 2025-01-09 19:09:00Z | 2025-01-10 11:50:00Z | 2025-01-10 18:25:30Z | 2025-01-11 16:15:30Z | 2025-01-12 01:51:00Z | 2025-01-12 13:59:30Z | 2025-01-12 23:35:00Z | 2025-01-13 12:40:00Z | 2025-01-13 22:57:30Z | 2025-01-14 16:02:30Z | 2025-01-14 23:59:00Z | 2025-01-15 13:46:30Z,2025-01-01 06:56:30Z@Global-19 | 2025-01-01 20:46:30Z@Global-17 | 2025-01-02 07:59:00Z@Global-19 | 2025-01-02 20:09:30Z@Global-17 | 2025-01-03 07:22:30Z@Global-19 | 2025-01-03 21:00:00Z@Global-18 | 2025-01-04 16:47:30Z@SKYSAT-C11 | 2025-01-04 20:24:00Z@Global-18 | 2025-01-05 11:27:30Z@SKYSAT-C13 | 2025-01-05 19:48:00Z@Global-18 | 2025-01-06 16:03:00Z@Global-17 | 2025-01-06 20:59:30Z@Global-17 | 2025-01-07 15:26:00Z@Global-17 | 2025-01-07 18:44:00Z@Global-17 | 2025-01-08 16:28:00Z@Global-17 | 2025-01-08 19:46:00Z@Global-17 | 2025-01-09 15:51:00Z@Global-17 | 2025-01-09 19:09:00Z@Global-17 | 2025-01-10 11:50:00Z@Global-18 | 2025-01-10 18:25:30Z@Global-18 | 2025-01-11 16:15:30Z@Global-17 | 2025-01-12 01:51:00Z@Global-19 | 2025-01-12 13:59:30Z@Global-17 | 2025-01-12 23:35:00Z@Global-19 | 2025-01-13 12:40:00Z@Landsat-8 | 2025-01-13 22:57:30Z@Global-19 | 2025-01-14 16:02:30Z@Global-17 | 2025-01-14 23:59:00Z@Global-19 | 2025-01-15 13:46:30Z@Global-17
User2,2025-01-01|1456|-29.41149|148.49712|2,FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C13,29,12.308333333333335,23.383333333333333,2025-01-01 00:09:30Z | 2025-01-01 13:58:00Z | 2025-01-01 22:50:30Z | 2025-01-02 09:38:00Z | 2025-01-02 22:13:00Z | 2025-01-03 09:01:00Z | 2025-01-03 23:08:00Z | 2025-01-04 12:10:30Z | 2025-01-04 22:02:30Z | 2025-01-05 13:12:00Z | 2025-01-05 23:54:30Z | 2025-01-06 12:36:00Z | 2025-01-06 22:47:00Z | 2025-01-07 12:00:00Z | 2025-01-07 23:21:30Z | 2025-01-08 11:24:00Z | 2025-01-08 22:45:00Z | 2025-01-09 10:48:00Z | 2025-01-09 20:47:30Z | 2025-01-10 10:11:30Z | 2025-01-10 21:31:00Z | 2025-01-11 09:35:30Z | 2025-01-11 20:54:00Z | 2025-01-12 08:59:30Z | 2025-01-12 20:17:00Z | 2025-01-13 19:40:00Z | 2025-01-14 09:24:00Z | 2025-01-14 20:41:00Z | 2025-01-15 08:47:30Z,2025-01-01 00:09:30Z@Landsat-8 | 2025-01-01 13:58:00Z@Global-18 | 2025-01-01 22:50:30Z@SKYSAT-C13 | 2025-01-02 09:38:00Z@Global-19 | 2025-01-02 22:13:00Z@SKYSAT-C13 | 2025-01-03 09:01:00Z@Global-19 | 2025-01-03 23:08:00Z@SKYSAT-C13 | 2025-01-04 12:10:30Z@Global-18 | 2025-01-04 22:02:30Z@Global-18 | 2025-01-05 13:12:00Z@Global-18 | 2025-01-05 23:54:30Z@FLOCK 4Q-34 | 2025-01-06 12:36:00Z@Global-18 | 2025-01-06 22:47:00Z@SKYSAT-C13 | 2025-01-07 12:00:00Z@Global-18 | 2025-01-07 23:21:30Z@Global-19 | 2025-01-08 11:24:00Z@Global-18 | 2025-01-08 22:45:00Z@Global-19 | 2025-01-09 10:48:00Z@Global-18 | 2025-01-09 20:47:30Z@Global-17 | 2025-01-10 10:11:30Z@Global-18 | 2025-01-10 21:31:00Z@Global-19 | 2025-01-11 09:35:30Z@Global-18 | 2025-01-11 20:54:00Z@Global-19 | 2025-01-12 08:59:30Z@Global-18 | 2025-01-12 20:17:00Z@Global-19 | 2025-01-13 19:40:00Z@Global-19 | 2025-01-14 09:24:00Z@Global-18 | 2025-01-14 20:41:00Z@Global-19 | 2025-01-15 08:47:30Z@Global-18
User2,2025-01-01|1456|-30.93165|150.94965|14,Global-19;SKYSAT-C13,2,22.333333333333332,22.333333333333332,2025-01-04 00:10:30Z | 2025-01-04 22:30:30Z,2025-01-04 00:10:30Z@Global-19 | 2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|1456|-30.94804|150.91194|15,FLOCK 4Q-34;Landsat-8;SKYSAT-C13,8,41.204761904761895,73.76666666666667,2025-01-02 23:57:30Z | 2025-01-04 22:30:30Z | 2025-01-08 00:16:30Z | 2025-01-08 23:04:00Z | 2025-01-10 00:04:30Z | 2025-01-11 00:48:00Z | 2025-01-11 22:42:30Z | 2025-01-15 00:23:30Z,2025-01-02 23:57:30Z@Landsat-8 | 2025-01-04 22:30:30Z@SKYSAT-C13 | 2025-01-08 00:16:30Z@Landsat-8 | 2025-01-08 23:04:00Z@SKYSAT-C13 | 2025-01-10 00:04:30Z@Landsat-8 | 2025-01-11 00:48:00Z@FLOCK 4Q-34 | 2025-01-11 22:42:30Z@SKYSAT-C13 | 2025-01-15 00:23:30Z@Landsat-8
User2,2025-01-01|1456|-30.94873|150.91612|16,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|1456|-30.95137|150.91121|17,FLOCK 4Q-34;Global-17;SKYSAT-C11;SKYSAT-C13,4,18.427777777777777,21.708333333333332,2025-01-02 15:13:30Z | 2025-01-03 04:18:30Z | 2025-01-04 00:48:00Z | 2025-01-04 22:30:30Z,2025-01-02 15:13:30Z@Global-17 | 2025-01-03 04:18:30Z@SKYSAT-C11 | 2025-01-04 00:48:00Z@FLOCK 4Q-34 | 2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|1456|-30.95207|150.91536|18,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|1456|-30.9554|150.91463|19,SKYSAT-C13,1,,,2025-01-04 22:30:30Z,2025-01-04 22:30:30Z@SKYSAT-C13
User2,2025-01-01|1456|-30.98389|152.7645|13,FLOCK 4Q-34;Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11;SKYSAT-C13,20,17.396052631578947,25.608333333333334,2025-01-01 03:49:00Z | 2025-01-01 15:50:30Z | 2025-01-01 23:15:00Z | 2025-01-02 23:41:00Z | 2025-01-03 23:03:00Z | 2025-01-04 23:34:30Z | 2025-01-05 11:35:30Z | 2025-01-05 22:58:00Z | 2025-01-06 23:34:00Z | 2025-01-07 22:09:30Z | 2025-01-08 23:22:00Z | 2025-01-09 22:26:00Z | 2025-01-10 21:48:00Z | 2025-01-11 11:20:00Z | 2025-01-11 23:52:30Z | 2025-01-12 10:43:00Z | 2025-01-12 22:04:30Z | 2025-01-13 23:41:00Z | 2025-01-14 10:24:00Z | 2025-01-14 22:20:30Z,2025-01-01 03:49:00Z@SKYSAT-C11 | 2025-01-01 15:50:30Z@Global-17 | 2025-01-01 23:15:00Z@Landsat-8 | 2025-01-02 23:41:00Z@FLOCK 4Q-34 | 2025-01-03 23:03:00Z@Landsat-8 | 2025-01-04 23:34:30Z@Global-19 | 2025-01-05 11:35:30Z@Global-18 | 2025-01-05 22:58:00Z@Global-19 | 2025-01-06 23:34:00Z@Landsat-8 | 2025-01-07 22:09:30Z@SKYSAT-C13 | 2025-01-08 23:22:00Z@Landsat-8 | 2025-01-09 22:26:00Z@SKYSAT-C13 | 2025-01-10 21:48:00Z@SKYSAT-C13 | 2025-01-11 11:20:00Z@Global-17 | 2025-01-11 23:52:30Z@Landsat-8 | 2025-01-12 10:43:00Z@Global-17 | 2025-01-12 22:04:30Z@SKYSAT-C13 | 2025-01-13 23:41:00Z@Landsat-8 | 2025-01-14 10:24:00Z@SKYSAT-C13 | 2025-01-14 22:20:30Z@SKYSAT-C13
User2,2025-01-01|1456|-31.58613|151.77621|20,Landsat-8;SKYSAT-C11,5,71.09791666666666,163.94166666666666,2025-01-02 03:17:30Z | 2025-01-04 03:47:00Z | 2025-01-04 23:46:00Z | 2025-01-07 03:44:30Z | 2025-01-13 23:41:00Z,2025-01-02 03:17:30Z@SKYSAT-C11 | 2025-01-04 03:47:00Z@SKYSAT-C11 | 2025-01-04 23:46:00Z@Landsat-8 | 2025-01-07 03:44:30Z@SKYSAT-C11 | 2025-01-13 23:41:00Z@Landsat-8
User2,2025-01-01|1456|-31.59071|151.78357|21,FLOCK 4Q-34;Landsat-8,3,143.77916666666667,215.91666666666666,2025-01-02 00:07:30Z | 2025-01-04 23:46:00Z | 2025-01-13 23:41:00Z,2025-01-02 00:07:30Z@FLOCK 4Q-34 | 2025-01-04 23:46:00Z@Landsat-8 | 2025-01-13 23:41:00Z@Landsat-8
User2,2025-01-01|1456|-31.61052|148.03897|3,FLOCK 4Q-34;Global-17;Global-19;Landsat-8;SKYSAT-C11,16,23.053333333333335,86.95833333333333,2025-01-01 00:40:30Z | 2025-01-04 15:38:00Z | 2025-01-06 00:29:00Z | 2025-01-06 23:58:30Z | 2025-01-07 13:47:30Z | 2025-01-08 05:57:30Z | 2025-01-08 13:10:30Z | 2025-01-09 05:21:00Z | 2025-01-10 04:44:00Z | 2025-01-10 11:56:30Z | 2025-01-11 04:43:00Z | 2025-01-12 04:11:00Z | 2025-01-13 04:31:00Z | 2025-01-14 01:01:00Z | 2025-01-15 04:07:30Z | 2025-01-15 10:28:30Z,2025-01-01 00:40:30Z@Global-17 | 2025-01-04 15:38:00Z@Global-17 | 2025-01-06 00:29:00Z@Landsat-8 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-07 13:47:30Z@Global-17 | 2025-01-08 05:57:30Z@Global-19 | 2025-01-08 13:10:30Z@Global-17 | 2025-01-09 05:21:00Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-10 11:56:30Z@Global-17 | 2025-01-11 04:43:00Z@SKYSAT-C11 | 2025-01-12 04:11:00Z@SKYSAT-C11 | 2025-01-13 04:31:00Z@Global-19 | 2025-01-14 01:01:00Z@FLOCK 4Q-34 | 2025-01-15 04:07:30Z@SKYSAT-C11 | 2025-01-15 10:28:30Z@Global-17
User2,2025-01-01|1456|-31.61144|148.04391|4,FLOCK 4Q-34;Global-17;Global-18;Global-19,10,35.07222222222222,108.96666666666667,2025-01-02 13:22:30Z | 2025-01-03 00:47:00Z | 2025-01-04 15:38:00Z | 2025-01-05 00:21:30Z | 2025-01-06 14:24:30Z | 2025-01-06 23:58:30Z | 2025-01-09 12:33:30Z | 2025-01-09 22:08:00Z | 2025-01-14 11:06:00Z | 2025-01-15 17:01:30Z,2025-01-02 13:22:30Z@Global-18 | 2025-01-03 00:47:00Z@Global-19 | 2025-01-04 15:38:00Z@Global-17 | 2025-01-05 00:21:30Z@FLOCK 4Q-34 | 2025-01-06 14:24:30Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-09 12:33:30Z@Global-17 | 2025-01-09 22:08:00Z@Global-19 | 2025-01-14 11:06:00Z@Global-17 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.61414|148.03806|6,Global-17;Global-18;Global-19;Landsat-8;SKYSAT-C11,7,44.23194444444445,76.75833333333334,2025-01-04 15:38:00Z | 2025-01-06 04:16:30Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-13 00:36:00Z | 2025-01-14 03:54:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 04:16:30Z@SKYSAT-C11 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-13 00:36:00Z@Landsat-8 | 2025-01-14 03:54:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.61506|148.043|7,Global-17;Global-18;Global-19,4,88.46388888888889,132.29166666666666,2025-01-04 15:38:00Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.61597|148.04793|5,Global-17;Global-18;Global-19,5,66.34791666666666,132.29166666666666,2025-01-04 15:38:00Z | 2025-01-05 15:01:30Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-05 15:01:30Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.61776|148.03714|8,Global-17;Global-18;Global-19;SKYSAT-C11,5,66.34791666666668,95.93333333333334,2025-01-04 15:38:00Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-14 04:40:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-14 04:40:00Z@SKYSAT-C11 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.61959|148.047|9,Global-17;Global-18;Global-19,4,88.46388888888889,132.29166666666666,2025-01-04 15:38:00Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.62137|148.03621|10,Global-17;Global-18;Global-19,5,66.34791666666666,132.29166666666666,2025-01-04 15:38:00Z | 2025-01-06 23:58:30Z | 2025-01-07 06:34:00Z | 2025-01-10 04:44:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-07 06:34:00Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.62183|148.03923|16,Global-17;Global-18;Global-19,4,88.46388888888889,132.29166666666666,2025-01-04 15:38:00Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.6232|148.04608|11,Global-17;Global-18;Global-19,4,88.46388888888889,132.29166666666666,2025-01-04 15:38:00Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.62499|148.03528|12,Global-17;Global-18;Global-19,4,88.46388888888889,132.29166666666666,2025-01-04 15:38:00Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
User2,2025-01-01|1456|-31.62544|148.0383|17,Global-17;Global-18;Global-19,4,88.46388888888889,132.29166666666666,2025-01-04 15:38:00Z | 2025-01-06 23:58:30Z | 2025-01-10 04:44:00Z | 2025-01-15 17:01:30Z,2025-01-04 15:38:00Z@Global-17 | 2025-01-06 23:58:30Z@Global-19 | 2025-01-10 04:44:00Z@Global-19 | 2025-01-15 17:01:30Z@Global-18
