latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-30.72911,120.6026,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,309.93,412.24,D
-30.72738,120.60882,342.1,0.61,0.71,2025-01-02,641,N21,VIIRS,n,2.0NRT,301.68,412.24,D
-30.73084,120.59641,346.14,0.61,0.71,2025-01-02,641,N21,VIIRS,n,2.0NRT,303.57,283.45,D
-30.72103,120.60657,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,313.46,412.24,D
-30.72276,120.60038,367,0.61,0.71,2025-01-02,641,N21,VIIRS,l,2.0NRT,373.24,412.24,D
-30.72449,120.5942,207.38,0.61,0.71,2025-01-02,641,N21,VIIRS,l,2.0NRT,310.78,283.45,D
-30.71471,120.60419,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,328.83,115.98,D
-30.71817,120.59185,345.78,0.61,0.71,2025-01-02,641,N21,VIIRS,n,2.0NRT,300.09,40.71,D
-30.71645,120.598,207.38,0.61,0.71,2025-01-02,641,N21,VIIRS,l,2.0NRT,324.73,115.98,D
-30.70844,120.60168,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,299.13,115.98,D
-30.71018,120.59549,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,296.06,115.98,D
-30.70218,120.59909,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,299.58,18.19,D
-30.68789,120.60027,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,302.53,28.81,D
-30.72857,120.60645,349.37,0.61,0.71,2025-01-02,641,N21,VIIRS,n,2.0NRT,302.54,368.88,D
-30.73027,120.60021,355.92,0.61,0.71,2025-01-02,641,N21,VIIRS,n,2.0NRT,305.96,389.62,D
-30.72223,120.60419,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,351.92,368.88,D
-30.72053,120.61039,349.31,0.61,0.71,2025-01-02,641,N21,VIIRS,n,2.0NRT,301.86,368.88,D
-30.72561,120.59181,350.27,0.61,0.71,2025-01-02,641,N21,VIIRS,n,2.0NRT,305.21,389.62,D
-30.72393,120.59797,367,0.61,0.71,2025-01-02,641,N21,VIIRS,l,2.0NRT,363.12,389.62,D
-30.71422,120.608,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,303.69,148.02,D
-30.14915,118.44135,367,0.48,0.65,2025-01-02,641,N21,VIIRS,h,2.0NRT,309.45,31.03,D
-30.71592,120.6018,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,339.06,148.02,D
-30.70965,120.59926,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,300.56,148.02,D
-30.70169,120.60286,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,296.62,22.16,D
-30.70339,120.59666,355.01,0.61,0.71,2025-01-02,641,N21,VIIRS,n,2.0NRT,296.2,22.16,D
-30.68914,120.59778,367,0.61,0.71,2025-01-02,641,N21,VIIRS,h,2.0NRT,301,18.96,D
-30.84357,119.663,367,0.54,0.68,2025-01-02,641,N21,VIIRS,h,2.0NRT,312.05,25.92,D
-30.82565,119.7286,342.64,0.54,0.68,2025-01-02,641,N21,VIIRS,n,2.0NRT,302.03,6.28,D
-30.82718,119.723,352,0.54,0.68,2025-01-02,641,N21,VIIRS,n,2.0NRT,302.16,9.75,D
-30.81964,119.72628,367,0.54,0.68,2025-01-02,641,N21,VIIRS,h,2.0NRT,336.69,241.63,D
-30.81811,119.73186,338.78,0.54,0.68,2025-01-02,641,N21,VIIRS,n,2.0NRT,306.61,241.63,D
-32.76658,117.11874,346.09,0.35,0.57,2025-01-02,641,N21,VIIRS,n,2.0NRT,299.52,2.07,D
-20.67957,147.56564,306.76,0.51,0.66,2025-01-02,1433,N21,VIIRS,n,2.0NRT,283.88,2.52,N
-22.04467,148.25876,299.77,0.43,0.62,2025-01-02,1433,N21,VIIRS,n,2.0NRT,286.54,1.23,N
-20.64573,148.4313,302.46,0.45,0.63,2025-01-02,1433,N21,VIIRS,n,2.0NRT,281.61,0.77,N
-21.58695,145.4502,298.1,0.66,0.73,2025-01-02,1433,N21,VIIRS,n,2.0NRT,272.58,4.82,N
-23.0472,148.59081,308.96,0.39,0.6,2025-01-02,1433,N21,VIIRS,n,2.0NRT,286.8,0.94,N
-21.58539,145.44383,300.6,0.66,0.73,2025-01-02,1433,N21,VIIRS,n,2.0NRT,272.02,4.82,N
-26.469,151.0761,317.04,0.47,0.48,2025-01-02,1435,N21,VIIRS,n,2.0NRT,289.09,2.26,N
-22.95148,145.88806,303.26,0.58,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.26,2.28,N
-22.94659,145.8954,306.62,0.58,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.42,2.55,N
-22.94309,145.90829,306.43,0.58,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.61,2.01,N
-22.95491,145.88301,310.79,0.58,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.5,2.09,N
-22.95134,145.89597,300.31,0.58,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.36,2.82,N
-22.94778,145.90894,305.65,0.58,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.97,1.28,N
-22.94644,145.90337,301.76,0.58,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.71,1.28,N
-29.13603,151.93056,297.53,0.57,0.43,2025-01-02,1435,N21,VIIRS,n,2.0NRT,284.45,0.64,N
-29.34991,153.23383,316.57,0.49,0.4,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.55,1.46,N
-27.28262,152.12785,310.01,0.4,0.44,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.89,1.19,N
-27.27938,152.13284,297.87,0.4,0.44,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.1,0.23,N
-23.12952,145.61526,327.98,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.02,5.34,N
-23.12805,145.60934,323.23,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.02,5.34,N
-23.13201,145.65251,303.43,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.66,2.81,N
-23.13055,145.64667,317.58,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.35,2.81,N
-23.12909,145.64079,305.3,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.52,2.4,N
-23.12763,145.63492,302.75,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.4,2.4,N
-23.12616,145.629,302.95,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.43,2.83,N
-23.12469,145.62311,305.99,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.82,2.83,N
-23.12173,145.61125,314.75,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.96,5.34,N
-23.12321,145.61719,329.75,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.03,5.34,N
-23.11689,145.61908,315.56,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.05,2.24,N
-23.11541,145.61311,305.67,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.05,2.24,N
-23.11351,145.63272,301.71,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.82,2.32,N
-23.11251,145.68289,302.72,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.18,1.55,N
-23.07163,145.6012,333.09,0.6,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.52,6.3,N
-23.11656,145.62068,311.51,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288,3.42,N
-23.11511,145.61472,304.15,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.09,2.66,N
-23.11182,145.68468,301.81,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.23,1.91,N
-23.07983,145.58138,303,0.6,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.11,1.43,N
-23.0715,145.60289,315.94,0.6,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.22,3.48,N
-23.07006,145.59705,313.1,0.6,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.12,3.48,N
-22.95637,145.88071,301.01,0.58,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.3,1.33,N
-24.87287,145.75269,317.17,0.54,0.67,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.98,2.59,N
-24.88138,145.76089,299.41,0.53,0.67,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.96,0.41,N
-24.87132,145.75079,317.39,0.53,0.67,2025-01-02,1435,N21,VIIRS,n,2.0NRT,289,1.78,N
-24.87258,145.7558,301.91,0.53,0.67,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.76,1.78,N
-24.8773,145.74867,301.5,0.53,0.67,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.87,1.78,N
-23.35079,145.62517,301.49,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,273.29,1.65,N
-23.40316,145.59103,304.47,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.72,3.2,N
-23.13099,145.62117,318.61,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.02,2.83,N
-23.13246,145.62708,304.4,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.93,2.83,N
-23.13539,145.63887,305.26,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.5,2.4,N
-23.13685,145.64474,308.38,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.65,2.81,N
-23.1329,145.60156,343.77,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.14,12.85,N
-23.13436,145.60744,331.11,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.18,7.57,N
-23.13876,145.62514,324.31,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.05,5.32,N
-23.14023,145.63106,325.03,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.81,14.84,N
-23.1446,145.64868,331.58,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.81,8.53,N
-23.14604,145.65448,320.48,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.67,5.48,N
-23.13582,145.61331,317.49,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.95,7.57,N
-23.14169,145.63695,313.41,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.49,14.84,N
-23.13729,145.61922,309.32,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.57,5.32,N
-23.14315,145.64282,315.8,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.9,8.53,N
-23.14747,145.66028,316.39,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.68,5.48,N
-23.1489,145.66602,318.4,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.48,3.89,N
-23.15032,145.67175,313.21,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.58,3.89,N
-23.15174,145.67747,303.71,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.43,1.51,N
-23.15315,145.68317,302.44,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,287.58,1.51,N
-23.14652,145.62909,337.91,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.37,14.84,N
-23.14799,145.63501,354.87,0.6,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,289.33,14.84,N
-23.14944,145.64087,327.12,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288,8.53,N
-23.4056,145.59509,307.35,0.59,0.7,2025-01-02,1435,N21,VIIRS,n,2.0NRT,286.86,3.51,N
-24.59754,150.15607,300.45,0.58,0.52,2025-01-02,1435,N21,VIIRS,n,2.0NRT,288.07,0.73,N
-23.87064,145.15836,301.64,0.61,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,290.16,2,N
-23.87705,145.15654,306.27,0.61,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,290.1,2,N
-23.87708,145.15846,312.33,0.61,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,290.43,3.76,N
-23.88654,145.1687,306,0.61,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,290.94,2.37,N
-23.89296,145.16696,307.31,0.61,0.71,2025-01-02,1435,N21,VIIRS,n,2.0NRT,290.83,2.37,N
-24.38561,145.89923,303.98,0.54,0.68,2025-01-02,1435,N21,VIIRS,n,2.0NRT,289.31,1.17,N
-24.87164,145.7477,306.22,0.54,0.68,2025-01-02,1435,N21,VIIRS,n,2.0NRT,289.54,2.59,N
-34.45889,150.87788,295.8,0.52,0.41,2025-01-02,1437,N21,VIIRS,n,2.0NRT,285.31,1.48,N
-35.50245,145.50822,304.52,0.62,0.54,2025-01-02,1437,N21,VIIRS,n,2.0NRT,285.64,1.49,N
-35.49763,145.50998,311.46,0.62,0.54,2025-01-02,1437,N21,VIIRS,n,2.0NRT,286.88,2.89,N
-32.35474,149.67613,297.04,0.43,0.46,2025-01-02,1437,N21,VIIRS,n,2.0NRT,286.53,0.44,N
-37.78391,144.72943,295.68,0.6,0.53,2025-01-02,1439,N21,VIIRS,n,2.0NRT,285.03,0.86,N
-40.85008,145.38435,310.51,0.47,0.48,2025-01-02,1439,N21,VIIRS,n,2.0NRT,286.16,2.63,N
-38.22939,147.16219,303.52,0.44,0.46,2025-01-02,1439,N21,VIIRS,n,2.0NRT,282.75,1.57,N
-11.94866,136.52956,312.85,0.38,0.36,2025-01-02,1611,N21,VIIRS,n,2.0NRT,274.62,1.01,N
-11.93874,136.53114,304.85,0.38,0.36,2025-01-02,1611,N21,VIIRS,n,2.0NRT,281.05,1.06,N
-11.93594,136.55676,315.13,0.38,0.36,2025-01-02,1611,N21,VIIRS,n,2.0NRT,286.06,2.37,N
-18.63137,132.73882,320.73,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.6,2.32,N
-13.46142,136.19829,298.57,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,263.74,1.09,N
-13.46639,136.18663,315.16,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,272.58,1.89,N
-15.52856,135.12634,323.23,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,287.11,2.05,N
-15.528,135.12277,318.95,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,287.91,2.46,N
-15.52913,135.12993,311.66,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.89,2.05,N
-15.53131,135.12222,352.07,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.83,4.97,N
-18.76453,138.21181,331.41,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,296.95,8.59,N
-18.76818,138.21124,331.48,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,295.58,8.59,N
-18.76698,138.20229,316.69,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,295.06,2.78,N
-18.76758,138.20677,316.59,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.84,2.78,N
-19.09317,140.44229,313.69,0.42,0.45,2025-01-02,1613,N21,VIIRS,n,2.0NRT,293.81,1.98,N
-19.09686,140.4377,312.67,0.42,0.45,2025-01-02,1613,N21,VIIRS,n,2.0NRT,293.9,1.54,N
-20.03896,144.85956,299.49,0.42,0.61,2025-01-02,1613,N21,VIIRS,n,2.0NRT,282.86,0.86,N
-20.0446,144.85881,296.66,0.42,0.61,2025-01-02,1613,N21,VIIRS,n,2.0NRT,283.88,0.86,N
-20.04985,144.8541,303.86,0.42,0.61,2025-01-02,1613,N21,VIIRS,n,2.0NRT,288.05,1.39,N
-20.05024,144.85803,300.03,0.42,0.61,2025-01-02,1613,N21,VIIRS,n,2.0NRT,282.78,1.39,N
-18.4864,132.69237,307.94,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,292.73,3.71,N
-18.48982,132.69176,335.87,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,291.1,3.71,N
-18.48785,132.68004,314.61,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.16,1.5,N
-18.49798,132.69832,329.19,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,296.29,4.58,N
-18.49338,132.67097,309,0.42,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.48,1.24,N
-18.5014,132.69769,328.8,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,295.04,2.1,N
-18.50205,132.70158,307.5,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,292.56,2.1,N
-18.50154,132.67755,333.84,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.34,2.62,N
-18.50482,132.69707,328.9,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,293.51,2.1,N
-18.50088,132.67365,310.68,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,283.97,2.62,N
-18.50219,132.68146,306.08,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.16,1.62,N
-18.50547,132.70097,310.15,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,291.11,2.1,N
-18.50496,132.67691,301.94,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.38,0.79,N
-18.50561,132.68082,311.89,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.79,1.63,N
-18.50823,132.69646,314.05,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,291.86,1.37,N
-18.50889,132.70035,311.47,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.19,1.37,N
-18.51931,132.7625,305.87,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,281.52,0.65,N
-18.51996,132.76637,299.45,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,282.11,0.68,N
-18.51165,132.69582,305.3,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,289.48,1.37,N
-18.52483,132.6693,303.58,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.3,0.72,N
-18.54194,132.66618,311.14,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,285.95,1.44,N
-18.54601,132.66946,302.85,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,282.47,1.25,N
-18.54943,132.66885,313.93,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,282.31,1.25,N
-18.55969,132.66698,304.32,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,279.71,1.01,N
-18.56034,132.67088,300.83,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,277.93,1.13,N
-18.61765,132.91164,302.28,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,272.73,0.39,N
-18.61833,132.91209,299,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,271.12,0.55,N
-18.62512,132.91086,296.66,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,273.73,0.47,N
-18.63086,132.79869,315.77,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,280.68,1.89,N
-18.63232,132.78647,302.55,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,284.99,0.89,N
-18.62537,132.72391,303.26,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,284.46,0.5,N
-18.6325,132.76651,307.59,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.32,1.79,N
-18.63314,132.77039,308.02,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.12,1.35,N
-18.63444,132.77812,306.37,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,288.89,1.92,N
-20.10573,143.77396,310.76,0.36,0.57,2025-01-02,1613,N21,VIIRS,n,2.0NRT,288.73,4.08,N
-18.63332,132.75041,324.41,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,284.21,1.86,N
-18.63396,132.75429,325,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,285.95,2.47,N
-18.63461,132.75815,322.84,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.33,2.47,N
-18.62943,132.72717,311.13,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,283.32,1.01,N
-18.63008,132.73105,305.33,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,287.15,0.86,N
-18.63073,132.73494,306.14,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.72,0.86,N
-18.63267,132.74654,319.87,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,285.82,1.86,N
-18.63526,132.76202,313.82,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.8,1.84,N
-18.63543,132.74207,319.17,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,285.11,2.32,N
-20.11641,139.48654,298.7,0.57,0.43,2025-01-02,1613,N21,VIIRS,n,2.0NRT,273.3,3.63,N
-17.04617,135.81264,299.85,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,262.48,0.43,N
-17.04672,135.81627,297.9,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,263.81,0.48,N
-17.04728,135.8199,300.3,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,263.64,0.48,N
-17.04783,135.82352,295.2,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,263.11,0.32,N
-17.04783,135.80121,297.26,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.06,0.61,N
-17.04839,135.80484,307.05,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,262.73,0.61,N
-17.05005,135.81572,296.42,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.75,0.48,N
-17.0506,135.81934,300.18,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,264.93,0.48,N
-15.62058,127.55051,300.54,0.58,0.52,2025-01-02,1613,N21,VIIRS,n,2.0NRT,278.03,1.72,N
-15.62164,127.55594,299.38,0.58,0.52,2025-01-02,1613,N21,VIIRS,n,2.0NRT,271.5,1.28,N
-17.19073,135.58069,302.19,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,273.5,0.57,N
-15.8836,127.73268,297.46,0.56,0.51,2025-01-02,1613,N21,VIIRS,n,2.0NRT,270.92,1.75,N
-17.31814,135.83496,302.94,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,275.23,1.09,N
-17.3187,135.83861,305.29,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,274.38,1.1,N
-17.26188,135.35841,301.67,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,271.17,0.82,N
-17.3455,135.86072,298.72,0.39,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,271.81,1.16,N
-17.3125,135.18047,306.33,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,280.39,1.87,N
-17.31636,135.1835,305.38,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,280.84,1.07,N
-17.79807,137.51028,297.89,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,277.03,0.53,N
-17.80157,137.50972,307.94,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,276.87,0.88,N
-17.80215,137.51379,301.72,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,277.88,0.88,N
-17.80506,137.50917,298.02,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,276.16,0.88,N
-17.80564,137.51323,311.75,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,278.65,0.88,N
-17.80277,137.51089,314.13,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,276.53,1.14,N
-17.80334,137.51494,309.22,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,278.84,1.14,N
-17.80627,137.51033,297.96,0.43,0.38,2025-01-02,1613,N21,VIIRS,n,2.0NRT,276.91,1.14,N
-17.50212,135.21863,312.92,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,282.26,3.38,N
-17.50487,135.21446,321.84,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,283.11,2.3,N
-17.50543,135.21808,327.24,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,282.57,2.3,N
-17.50873,135.21751,303.79,0.38,0.36,2025-01-02,1613,N21,VIIRS,n,2.0NRT,274.93,2.3,N
-18.08267,138.16656,306.27,0.46,0.39,2025-01-02,1613,N21,VIIRS,n,2.0NRT,286.58,1.07,N
-17.79859,133.12325,305.19,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,285.79,1.34,N
-17.80134,133.11884,304.34,0.41,0.37,2025-01-02,1613,N21,VIIRS,n,2.0NRT,280.88,1.01,N
-18.7107,138.28172,309.81,0.48,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.86,1.54,N
-18.71131,138.28622,308.78,0.48,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,290.78,1.54,N
-18.71069,138.2542,309.19,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,292.93,1.72,N
-18.71435,138.25366,306.81,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,292.25,1.65,N
-18.72473,138.27502,331.09,0.48,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,293.51,5.2,N
-18.72593,138.25648,318.74,0.48,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.1,3.8,N
-18.7296,138.25594,323.06,0.48,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.42,4.69,N
-18.7363,138.25038,312.28,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.34,1.7,N
-18.73934,138.24536,309.46,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.32,3.07,N
-18.73996,138.24985,310.57,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.26,1.7,N
-18.743,138.24481,324.36,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.61,5.35,N
-18.74665,138.24428,338.14,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,295.6,5.35,N
-18.74604,138.23978,315.57,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.27,5.35,N
-18.74783,138.22577,311.66,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.3,1.94,N
-18.75148,138.22522,307.89,0.47,0.4,2025-01-02,1613,N21,VIIRS,n,2.0NRT,294.16,1.94,N
